date,EFA,Cleared Volume,gap,day_of_week,weekday_or_holiday,day_sin,day_cos,price
2022-07-24 07:00:00,3,1021,35.5625,6,0,-0.9884683243281114,0.15142777750457667,46.35
2022-07-24 11:00:00,4,1022,13.9375,6,0,-0.9884683243281114,0.15142777750457667,39.95
2022-07-24 15:00:00,5,960,105.41666666666788,6,0,-0.9884683243281114,0.15142777750457667,79.9
2022-07-24 19:00:00,6,828,-89.97916666666788,6,0,-0.9884683243281114,0.15142777750457667,6.11
2022-07-24 23:00:00,1,848,-17.75,0,1,-0.9884683243281114,0.15142777750457667,3.23
2022-07-25 03:00:00,2,890,98.27083333333212,0,1,-0.9377521321470804,0.3473052528448203,4.66
2022-07-25 07:00:00,3,811,7.416666666667879,0,1,-0.9377521321470804,0.3473052528448203,4.95
2022-07-25 11:00:00,4,933,23.58333333333212,0,1,-0.9377521321470804,0.3473052528448203,49.9
2022-07-25 15:00:00,5,889,26.16666666666788,0,1,-0.9377521321470804,0.3473052528448203,69.9
2022-07-25 19:00:00,6,635,-101.52083333333212,0,1,-0.9377521321470804,0.3473052528448203,3.49
2022-07-25 23:00:00,1,923,-30.89583333333212,1,1,-0.9377521321470804,0.3473052528448203,36.4
2022-07-26 03:00:00,2,929,91.02083333333212,1,1,-0.848644257494751,0.5289640103269624,46.5
2022-07-26 07:00:00,3,871,6.541666666667879,1,1,-0.848644257494751,0.5289640103269624,14.95
2022-07-26 11:00:00,4,891,-17.58333333333212,1,1,-0.848644257494751,0.5289640103269624,19.9
2022-07-26 15:00:00,5,865,23.5625,1,1,-0.848644257494751,0.5289640103269624,59.9
2022-07-26 19:00:00,6,752,-71.6875,1,1,-0.848644257494751,0.5289640103269624,7.13
2022-07-26 23:00:00,1,721,-15.83333333333212,2,1,-0.848644257494751,0.5289640103269624,3.11
2022-07-27 03:00:00,2,852,41.58333333333212,2,1,-0.72479278722912,0.6889669190756864,29.95
2022-07-27 07:00:00,3,874,-0.1666666666678793,2,1,-0.72479278722912,0.6889669190756864,46.35
2022-07-27 11:00:00,4,848,8.60416666666788,2,1,-0.72479278722912,0.6889669190756864,49.9
2022-07-27 15:00:00,5,778,32.125,2,1,-0.72479278722912,0.6889669190756864,39.9
2022-07-27 19:00:00,6,772,-53.8125,2,1,-0.72479278722912,0.6889669190756864,53.95
2022-07-27 23:00:00,1,864,-26.04166666666788,3,1,-0.72479278722912,0.6889669190756864,6.3
2022-07-28 03:00:00,2,932,81.70833333333212,3,1,-0.5712682150947924,0.8207634412072763,5.95
2022-07-28 07:00:00,3,890,26.9375,3,1,-0.5712682150947924,0.8207634412072763,19.54
2022-07-28 11:00:00,4,908,-1.5625,3,1,-0.5712682150947924,0.8207634412072763,6.95
2022-07-28 15:00:00,5,895,29.625,3,1,-0.5712682150947924,0.8207634412072763,29.9
2022-07-28 19:00:00,6,800,-63.41666666666788,3,1,-0.5712682150947924,0.8207634412072763,15.0
2022-07-28 23:00:00,1,906,6.354166666667879,4,1,-0.5712682150947924,0.8207634412072763,4.96
2022-07-29 03:00:00,2,1032,58.1875,4,1,-0.3943558551133187,0.9189578116202306,5.68
2022-07-29 07:00:00,3,915,-10.6875,4,1,-0.3943558551133187,0.9189578116202306,21.77
2022-07-29 11:00:00,4,946,-8.22916666666788,4,1,-0.3943558551133187,0.9189578116202306,5.95
2022-07-29 15:00:00,5,944,19.75,4,1,-0.3943558551133187,0.9189578116202306,13.4
2022-07-29 19:00:00,6,820,-53.60416666666788,4,1,-0.3943558551133187,0.9189578116202306,10.0
2022-07-29 23:00:00,1,1003,-20.77083333333212,5,0,-0.3943558551133187,0.9189578116202306,35.0
2022-07-30 03:00:00,2,1039,28.58333333333212,5,0,-0.20129852008866117,0.9795299412524943,22.95
2022-07-30 07:00:00,3,1044,31.27083333333212,5,0,-0.20129852008866117,0.9795299412524943,15.12
2022-07-30 11:00:00,4,1051,-16.20833333333212,5,0,-0.20129852008866117,0.9795299412524943,13.1
2022-07-30 15:00:00,5,985,55.95833333333212,5,0,-0.20129852008866117,0.9795299412524943,49.9
2022-07-30 19:00:00,6,819,-60.1875,5,0,-0.20129852008866117,0.9795299412524943,6.22
2022-07-30 23:00:00,1,905,-3.5416666666678798,6,0,-0.20129852008866117,0.9795299412524943,6.96
2022-07-31 03:00:00,2,933,-2.125,6,0,-2.4492935982947064e-16,1.0,5.61
2022-07-31 07:00:00,3,995,43.89583333333212,6,0,-2.4492935982947064e-16,1.0,8.95
2022-07-31 11:00:00,4,1017,-17.66666666666788,6,0,-2.4492935982947064e-16,1.0,8.32
2022-07-31 15:00:00,5,995,40.125,6,0,-2.4492935982947064e-16,1.0,60.0
2022-07-31 19:00:00,6,775,-57.10416666666788,6,0,-2.4492935982947064e-16,1.0,10.0
2022-07-31 23:00:00,1,773,-9.29166666666788,0,1,-2.4492935982947064e-16,1.0,2.49
2022-08-01 03:00:00,2,825,59.79166666666788,0,1,0.20129852008866006,0.9795299412524945,2.45
2022-08-01 07:00:00,3,858,-8.6875,0,1,0.20129852008866006,0.9795299412524945,19.71
2022-08-01 11:00:00,4,880,-2.875,0,1,0.20129852008866006,0.9795299412524945,12.97
2022-08-01 15:00:00,5,885,90.41666666666788,0,1,0.20129852008866006,0.9795299412524945,35.0
2022-08-01 19:00:00,6,869,-102.0625,0,1,0.20129852008866006,0.9795299412524945,19.94
2022-08-01 23:00:00,1,1011,-435.5625,1,1,0.20129852008866006,0.9795299412524945,48.0
2022-08-02 03:00:00,2,1012,77.75,1,1,0.39435585511331855,0.9189578116202306,42.6
2022-08-02 07:00:00,3,985,-7.770833333332121,1,1,0.39435585511331855,0.9189578116202306,79.9
2022-08-02 11:00:00,4,992,-12.0625,1,1,0.39435585511331855,0.9189578116202306,64.9
2022-08-02 15:00:00,5,978,50.64583333333212,1,1,0.39435585511331855,0.9189578116202306,74.9
2022-08-02 19:00:00,6,919,-99.58333333333212,1,1,0.39435585511331855,0.9189578116202306,22.0
2022-08-02 23:00:00,1,1043,-40.625,2,1,0.39435585511331855,0.9189578116202306,6.77
2022-08-03 03:00:00,2,1045,84.3125,2,1,0.5712682150947923,0.8207634412072763,6.36
2022-08-03 07:00:00,3,1036,-17.0,2,1,0.5712682150947923,0.8207634412072763,54.9
2022-08-03 11:00:00,4,1038,-10.9375,2,1,0.5712682150947923,0.8207634412072763,48.01
2022-08-03 15:00:00,5,1028,38.39583333333212,2,1,0.5712682150947923,0.8207634412072763,65.0
2022-08-03 19:00:00,6,743,-51.08333333333212,2,1,0.5712682150947923,0.8207634412072763,2.5
2022-08-03 23:00:00,1,877,-29.35416666666788,3,1,0.5712682150947923,0.8207634412072763,3.96
2022-08-04 03:00:00,2,891,76.8125,3,1,0.7247927872291199,0.6889669190756866,2.5
2022-08-04 07:00:00,3,880,-42.41666666666788,3,1,0.7247927872291199,0.6889669190756866,9.89
2022-08-04 11:00:00,4,1028,18.33333333333212,3,1,0.7247927872291199,0.6889669190756866,50.07
2022-08-04 15:00:00,5,1036,30.4375,3,1,0.7247927872291199,0.6889669190756866,79.1
2022-08-04 19:00:00,6,772,-46.39583333333212,3,1,0.7247927872291199,0.6889669190756866,2.72
2022-08-04 23:00:00,1,1015,-26.77083333333212,4,1,0.7247927872291199,0.6889669190756866,7.18
2022-08-05 03:00:00,2,1030,53.29166666666788,4,1,0.8486442574947509,0.5289640103269625,6.71
2022-08-05 07:00:00,3,1009,-26.64583333333212,4,1,0.8486442574947509,0.5289640103269625,64.9
2022-08-05 11:00:00,4,1034,-16.95833333333212,4,1,0.8486442574947509,0.5289640103269625,46.98
2022-08-05 15:00:00,5,899,73.125,4,1,0.8486442574947509,0.5289640103269625,6.03
2022-08-05 19:00:00,6,784,-110.95833333333212,4,1,0.8486442574947509,0.5289640103269625,3.03
2022-08-05 23:00:00,1,1027,-56.625,5,0,0.8486442574947509,0.5289640103269625,5.09
2022-08-06 03:00:00,2,1037,25.79166666666788,5,0,0.9377521321470804,0.3473052528448203,4.98
2022-08-06 07:00:00,3,1046,-10.52083333333212,5,0,0.9377521321470804,0.3473052528448203,65.12
2022-08-06 11:00:00,4,1058,-19.70833333333212,5,0,0.9377521321470804,0.3473052528448203,64.9
2022-08-06 15:00:00,5,1050,114.10416666666788,5,0,0.9377521321470804,0.3473052528448203,75.66
2022-08-06 19:00:00,6,796,-129.35416666666788,5,0,0.9377521321470804,0.3473052528448203,2.5
2022-08-06 23:00:00,1,1057,-11.1875,6,0,0.9377521321470804,0.3473052528448203,16.98
2022-08-07 03:00:00,2,1058,12.9375,6,0,0.9884683243281114,0.1514277775045767,24.8
2022-08-07 07:00:00,3,1037,1.8541666666678795,6,0,0.9884683243281114,0.1514277775045767,48.9
2022-08-07 11:00:00,4,1003,27.5625,6,0,0.9884683243281114,0.1514277775045767,59.98
2022-08-07 15:00:00,5,1049,138.0625,6,0,0.9884683243281114,0.1514277775045767,81.9
2022-08-07 19:00:00,6,797,-63.52083333333212,6,0,0.9884683243281114,0.1514277775045767,5.9
2022-08-07 23:00:00,1,908,11.10416666666788,0,1,0.9884683243281114,0.1514277775045767,4.74
2022-08-08 03:00:00,2,970,70.29166666666788,0,1,0.9987165071710528,-0.05064916883871264,5.98
2022-08-08 07:00:00,3,886,-13.77083333333212,0,1,0.9987165071710528,-0.05064916883871264,7.06
2022-08-08 11:00:00,4,893,-2.0625,0,1,0.9987165071710528,-0.05064916883871264,6.07
2022-08-08 15:00:00,5,892,48.5,0,1,0.9987165071710528,-0.05064916883871264,10.03
2022-08-08 19:00:00,6,726,-94.125,0,1,0.9987165071710528,-0.05064916883871264,6.3
2022-08-08 23:00:00,1,653,-8.95833333333212,1,1,0.9987165071710528,-0.05064916883871264,0.95
2022-08-09 03:00:00,2,656,25.5625,1,1,0.9680771188662043,-0.2506525322587204,0.95
2022-08-09 07:00:00,3,780,-5.1875,1,1,0.9680771188662043,-0.2506525322587204,5.95
2022-08-09 11:00:00,4,786,25.85416666666788,1,1,0.9680771188662043,-0.2506525322587204,5.95
2022-08-09 15:00:00,5,787,36.47916666666788,1,1,0.9680771188662043,-0.2506525322587204,5.95
2022-08-09 19:00:00,6,546,-94.27083333333212,1,1,0.9680771188662043,-0.2506525322587204,2.0
2022-08-09 23:00:00,1,645,6.229166666667879,2,1,0.9680771188662043,-0.2506525322587204,3.95
2022-08-10 03:00:00,2,643,43.66666666666788,2,1,0.8978045395707416,-0.4403941515576344,5.12
2022-08-10 07:00:00,3,690,-9.79166666666788,2,1,0.8978045395707416,-0.4403941515576344,36.05
2022-08-10 11:00:00,4,706,9.125,2,1,0.8978045395707416,-0.4403941515576344,24.8
2022-08-10 15:00:00,5,755,26.54166666666788,2,1,0.8978045395707416,-0.4403941515576344,46.47
2022-08-10 19:00:00,6,541,-66.60416666666788,2,1,0.8978045395707416,-0.4403941515576344,15.0
2022-08-10 23:00:00,1,611,2.5416666666678798,3,1,0.8978045395707416,-0.4403941515576344,3.22
2022-08-11 03:00:00,2,614,9.5,3,1,0.7907757369376989,-0.6121059825476625,2.56
2022-08-11 07:00:00,3,753,-15.70833333333212,3,1,0.7907757369376989,-0.6121059825476625,13.12
2022-08-11 11:00:00,4,769,5.791666666667879,3,1,0.7907757369376989,-0.6121059825476625,6.48
2022-08-11 15:00:00,5,666,72.04166666666788,3,1,0.7907757369376989,-0.6121059825476625,9.03
2022-08-11 19:00:00,6,534,-84.25,3,1,0.7907757369376989,-0.6121059825476625,2.5
2022-08-11 23:00:00,1,594,-2.7916666666678798,4,1,0.7907757369376989,-0.6121059825476625,2.91
2022-08-12 03:00:00,2,611,11.5625,4,1,0.6513724827222223,-0.758758122692791,1.9
2022-08-12 07:00:00,3,755,7.416666666667879,4,1,0.6513724827222223,-0.758758122692791,19.7
2022-08-12 11:00:00,4,770,-24.52083333333212,4,1,0.6513724827222223,-0.758758122692791,17.28
2022-08-12 15:00:00,5,670,42.16666666666788,4,1,0.6513724827222223,-0.758758122692791,8.95
2022-08-12 19:00:00,6,541,-79.29166666666788,4,1,0.6513724827222223,-0.758758122692791,3.76
2022-08-12 23:00:00,1,710,-12.83333333333212,5,0,0.6513724827222223,-0.758758122692791,1.9
2022-08-13 03:00:00,2,826,-6.770833333332121,5,0,0.48530196253108104,-0.8743466161445821,3.03
2022-08-13 07:00:00,3,898,4.520833333332121,5,0,0.48530196253108104,-0.8743466161445821,7.45
2022-08-13 11:00:00,4,914,-4.166666666667879,5,0,0.48530196253108104,-0.8743466161445821,7.64
2022-08-13 15:00:00,5,917,60.27083333333212,5,0,0.48530196253108104,-0.8743466161445821,21.72
2022-08-13 19:00:00,6,667,-60.02083333333212,5,0,0.48530196253108104,-0.8743466161445821,2.92
2022-08-13 23:00:00,1,865,-73.10416666666788,6,0,0.48530196253108104,-0.8743466161445821,2.86
2022-08-14 03:00:00,2,887,17.4375,6,0,0.299363122973358,-0.9541392564000488,2.86
2022-08-14 07:00:00,3,926,22.125,6,0,0.299363122973358,-0.9541392564000488,48.57
2022-08-14 11:00:00,4,932,31.91666666666788,6,0,0.299363122973358,-0.9541392564000488,44.8
2022-08-14 15:00:00,5,904,61.0,6,0,0.299363122973358,-0.9541392564000488,29.93
2022-08-14 19:00:00,6,660,-70.0625,6,0,0.299363122973358,-0.9541392564000488,5.0
2022-08-14 23:00:00,1,600,-14.97916666666788,0,1,0.299363122973358,-0.9541392564000488,3.12
2022-08-15 03:00:00,2,618,90.91666666666788,0,1,0.10116832198743272,-0.994869323391895,2.3
2022-08-15 07:00:00,3,630,37.54166666666788,0,1,0.10116832198743272,-0.994869323391895,2.0
2022-08-15 11:00:00,4,633,-6.541666666667879,0,1,0.10116832198743272,-0.994869323391895,1.86
2022-08-15 15:00:00,5,641,-2.4166666666678798,0,1,0.10116832198743272,-0.994869323391895,3.12
2022-08-15 19:00:00,6,545,-43.41666666666788,0,1,0.10116832198743272,-0.994869323391895,4.17
2022-08-15 23:00:00,1,619,1.875,1,1,0.10116832198743272,-0.994869323391895,2.3
2022-08-16 03:00:00,2,615,44.39583333333212,1,1,-0.10116832198743203,-0.9948693233918952,2.84
2022-08-16 07:00:00,3,619,15.60416666666788,1,1,-0.10116832198743203,-0.9948693233918952,10.0
2022-08-16 11:00:00,4,633,-2.5416666666678798,1,1,-0.10116832198743203,-0.9948693233918952,3.49
2022-08-16 15:00:00,5,637,16.75,1,1,-0.10116832198743203,-0.9948693233918952,10.0
2022-08-16 19:00:00,6,554,-70.5625,1,1,-0.10116832198743203,-0.9948693233918952,14.8
2022-08-16 23:00:00,1,659,-0.5,2,1,-0.10116832198743203,-0.9948693233918952,4.38
2022-08-17 03:00:00,2,656,86.89583333333212,2,1,-0.2993631229733582,-0.9541392564000488,2.49
2022-08-17 07:00:00,3,627,-13.04166666666788,2,1,-0.2993631229733582,-0.9541392564000488,3.05
2022-08-17 11:00:00,4,649,-8.66666666666788,2,1,-0.2993631229733582,-0.9541392564000488,4.8
2022-08-17 15:00:00,5,666,41.58333333333212,2,1,-0.2993631229733582,-0.9541392564000488,10.0
2022-08-17 19:00:00,6,540,-96.77083333333212,2,1,-0.2993631229733582,-0.9541392564000488,14.8
2022-08-17 23:00:00,1,643,1.0,3,1,-0.2993631229733582,-0.9541392564000488,5.01
2022-08-18 03:00:00,2,641,30.10416666666788,3,1,-0.4853019625310809,-0.8743466161445822,1.5
2022-08-18 07:00:00,3,641,41.5,3,1,-0.4853019625310809,-0.8743466161445822,11.13
2022-08-18 11:00:00,4,750,-7.479166666667879,3,1,-0.4853019625310809,-0.8743466161445822,6.77
2022-08-18 15:00:00,5,654,14.8125,3,1,-0.4853019625310809,-0.8743466161445822,6.61
2022-08-18 19:00:00,6,543,-95.625,3,1,-0.4853019625310809,-0.8743466161445822,9.42
2022-08-18 23:00:00,1,821,13.5625,4,1,-0.4853019625310809,-0.8743466161445822,2.8
2022-08-19 03:00:00,2,823,23.66666666666788,4,1,-0.651372482722222,-0.7587581226927911,2.8
2022-08-19 07:00:00,3,800,5.979166666667879,4,1,-0.651372482722222,-0.7587581226927911,8.32
2022-08-19 11:00:00,4,1008,-22.97916666666788,4,1,-0.651372482722222,-0.7587581226927911,22.1
2022-08-19 15:00:00,5,804,34.16666666666788,4,1,-0.651372482722222,-0.7587581226927911,9.8
2022-08-19 19:00:00,6,565,-121.39583333333212,4,1,-0.651372482722222,-0.7587581226927911,1.5
2022-08-19 23:00:00,1,840,10.5625,5,0,-0.651372482722222,-0.7587581226927911,2.8
2022-08-20 03:00:00,2,968,35.5,5,0,-0.7907757369376986,-0.6121059825476628,4.24
2022-08-20 07:00:00,3,1043,-2.0416666666678798,5,0,-0.7907757369376986,-0.6121059825476628,46.69
2022-08-20 11:00:00,4,1042,3.1458333333321207,5,0,-0.7907757369376986,-0.6121059825476628,48.91
2022-08-20 15:00:00,5,1028,59.0,5,0,-0.7907757369376986,-0.6121059825476628,63.69
2022-08-20 19:00:00,6,726,-62.04166666666788,5,0,-0.7907757369376986,-0.6121059825476628,5.0
2022-08-20 23:00:00,1,847,-32.16666666666788,6,0,-0.7907757369376986,-0.6121059825476628,2.84
2022-08-21 03:00:00,2,869,-39.22916666666788,6,0,-0.8978045395707417,-0.4403941515576342,3.06
2022-08-21 07:00:00,3,1003,7.145833333332121,6,0,-0.8978045395707417,-0.4403941515576342,8.78
2022-08-21 11:00:00,4,967,23.39583333333212,6,0,-0.8978045395707417,-0.4403941515576342,5.71
2022-08-21 15:00:00,5,819,34.20833333333212,6,0,-0.8978045395707417,-0.4403941515576342,5.8
2022-08-21 19:00:00,6,573,-45.95833333333212,6,0,-0.8978045395707417,-0.4403941515576342,1.42
2022-08-21 23:00:00,1,784,11.5625,0,1,-0.8978045395707417,-0.4403941515576342,3.87
2022-08-22 03:00:00,2,764,83.875,0,1,-0.9680771188662041,-0.2506525322587213,22.0
2022-08-22 07:00:00,3,619,16.97916666666788,0,1,-0.9680771188662041,-0.2506525322587213,13.83
2022-08-22 11:00:00,4,627,23.0,0,1,-0.9680771188662041,-0.2506525322587213,4.22
2022-08-22 15:00:00,5,627,16.79166666666788,0,1,-0.9680771188662041,-0.2506525322587213,13.99
2022-08-22 19:00:00,6,537,-109.20833333333212,0,1,-0.9680771188662041,-0.2506525322587213,18.52
2022-08-22 23:00:00,1,641,2.7083333333321207,1,1,-0.9680771188662041,-0.2506525322587213,3.8
2022-08-23 03:00:00,2,631,61.97916666666788,1,1,-0.9987165071710528,-0.05064916883871355,6.22
2022-08-23 07:00:00,3,635,8.66666666666788,1,1,-0.9987165071710528,-0.05064916883871355,4.18
2022-08-23 11:00:00,4,641,7.0,1,1,-0.9987165071710528,-0.05064916883871355,3.57
2022-08-23 15:00:00,5,553,9.85416666666788,1,1,-0.9987165071710528,-0.05064916883871355,50.85
2022-08-23 19:00:00,6,450,-104.125,1,1,-0.9987165071710528,-0.05064916883871355,40.79
2022-08-23 23:00:00,1,811,-6.0,2,1,-0.9987165071710528,-0.05064916883871355,24.8
2022-08-24 03:00:00,2,716,96.08333333333212,2,1,-0.9884683243281114,0.15142777750457667,30.3
2022-08-24 07:00:00,3,798,2.7916666666678798,2,1,-0.9884683243281114,0.15142777750457667,40.4
2022-08-24 11:00:00,4,755,-27.5,2,1,-0.9884683243281114,0.15142777750457667,38.38
2022-08-24 15:00:00,5,694,69.10416666666788,2,1,-0.9884683243281114,0.15142777750457667,62.79
2022-08-24 19:00:00,6,523,-84.6875,2,1,-0.9884683243281114,0.15142777750457667,71.71
2022-08-24 23:00:00,1,631,-0.3541666666678793,3,1,-0.9884683243281114,0.15142777750457667,2.95
2022-08-25 03:00:00,2,627,81.14583333333212,3,1,-0.9377521321470804,0.3473052528448203,2.95
2022-08-25 07:00:00,3,815,25.85416666666788,3,1,-0.9377521321470804,0.3473052528448203,58.41
2022-08-25 11:00:00,4,780,-58.29166666666788,3,1,-0.9377521321470804,0.3473052528448203,43.26
2022-08-25 15:00:00,5,810,44.97916666666788,3,1,-0.9377521321470804,0.3473052528448203,65.0
2022-08-25 19:00:00,6,558,-96.0,3,1,-0.9377521321470804,0.3473052528448203,3.2
2022-08-25 23:00:00,1,752,-10.5,4,1,-0.9377521321470804,0.3473052528448203,41.66
2022-08-26 03:00:00,2,795,43.16666666666788,4,1,-0.848644257494751,0.5289640103269624,63.23
2022-08-26 07:00:00,3,830,-19.3125,4,1,-0.848644257494751,0.5289640103269624,58.0
2022-08-26 11:00:00,4,836,12.02083333333212,4,1,-0.848644257494751,0.5289640103269624,59.88
2022-08-26 15:00:00,5,814,28.10416666666788,4,1,-0.848644257494751,0.5289640103269624,74.8
2022-08-26 19:00:00,6,548,-109.47916666666788,4,1,-0.848644257494751,0.5289640103269624,11.83
2022-08-26 23:00:00,1,755,17.375,5,0,-0.848644257494751,0.5289640103269624,2.69
2022-08-27 03:00:00,2,879,-0.4375,5,0,-0.72479278722912,0.6889669190756864,2.96
2022-08-27 07:00:00,3,899,6.333333333332121,5,0,-0.72479278722912,0.6889669190756864,4.77
2022-08-27 11:00:00,4,925,0.1041666666678793,5,0,-0.72479278722912,0.6889669190756864,5.88
2022-08-27 15:00:00,5,940,40.1875,5,0,-0.72479278722912,0.6889669190756864,13.46
2022-08-27 19:00:00,6,685,-67.39583333333212,5,0,-0.72479278722912,0.6889669190756864,2.49
2022-08-27 23:00:00,1,921,-40.02083333333212,6,0,-0.72479278722912,0.6889669190756864,2.95
2022-08-28 03:00:00,2,945,16.47916666666788,6,0,-0.5712682150947924,0.8207634412072763,5.25
2022-08-28 07:00:00,3,1003,21.72916666666788,6,0,-0.5712682150947924,0.8207634412072763,40.1
2022-08-28 11:00:00,4,1010,4.875,6,0,-0.5712682150947924,0.8207634412072763,40.1
2022-08-28 15:00:00,5,1027,47.79166666666788,6,0,-0.5712682150947924,0.8207634412072763,32.51
2022-08-28 19:00:00,6,769,-72.3125,6,0,-0.5712682150947924,0.8207634412072763,4.38
2022-08-28 23:00:00,1,921,-5.25,0,1,-0.5712682150947924,0.8207634412072763,2.95
2022-08-29 03:00:00,2,947,54.125,0,1,-0.3943558551133187,0.9189578116202306,9.06
2022-08-29 07:00:00,3,909,-32.4375,0,1,-0.3943558551133187,0.9189578116202306,5.09
2022-08-29 11:00:00,4,928,9.79166666666788,0,1,-0.3943558551133187,0.9189578116202306,4.65
2022-08-29 15:00:00,5,925,77.9375,0,1,-0.3943558551133187,0.9189578116202306,11.96
2022-08-29 19:00:00,6,754,-60.70833333333212,0,1,-0.3943558551133187,0.9189578116202306,9.69
2022-08-29 23:00:00,1,929,4.708333333332121,1,1,-0.3943558551133187,0.9189578116202306,6.67
2022-08-30 03:00:00,2,931,76.29166666666788,1,1,-0.20129852008866117,0.9795299412524943,6.99
2022-08-30 07:00:00,3,860,-33.5,1,1,-0.20129852008866117,0.9795299412524943,21.41
2022-08-30 11:00:00,4,877,19.97916666666788,1,1,-0.20129852008866117,0.9795299412524943,6.72
2022-08-30 15:00:00,5,862,36.70833333333212,1,1,-0.20129852008866117,0.9795299412524943,29.8
2022-08-30 19:00:00,6,712,-76.39583333333212,1,1,-0.20129852008866117,0.9795299412524943,9.69
2022-08-30 23:00:00,1,897,-28.0,2,1,-0.20129852008866117,0.9795299412524943,15.62
2022-08-31 03:00:00,2,898,92.77083333333212,2,1,-2.4492935982947064e-16,1.0,16.57
2022-08-31 07:00:00,3,854,-25.97916666666788,2,1,-2.4492935982947064e-16,1.0,32.8
2022-08-31 11:00:00,4,865,-4.833333333332121,2,1,-2.4492935982947064e-16,1.0,15.84
2022-08-31 15:00:00,5,875,45.89583333333212,2,1,-2.4492935982947064e-16,1.0,30.96
2022-08-31 19:00:00,6,720,-118.85416666666788,2,1,-2.4492935982947064e-16,1.0,11.41
